"Campus";"Hausnummer";"Baumnummer";"Genauer Standort";"Art deutsch";"Art botanisch";"Einzelbaum/Gruppe";"Anzahl Bäume (Gruppe)";"Datum Kontrolle";"Nächste Kontrolle";"Kontrolleur";"Verkehrssicherheit";"Funktion";"Vitalität";"Physiologie";"O Stamm";"Höhe";"Ø Krone";"Pflanzjahr";"Symptom Wurzel";"Bewertung Wurzel";"Symptom Stamm";"Bewertung Stamm";"Symptom Krone";"Bewertung Krone";"Kronenform";"Symptom Gruppe";"Bewertung Gruppe";"Bereich";"Koordinate X";"Koordinate Y";"lilalu";"Height_DEM";"tüdldü";"tudldu"
Nord;;3097;Gebäude 305;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";113;22;8;1955;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458282.588;5439898.879;"00012D1600008195434B75624A41378941B866C054418195434B75624A41378941B866C054417C010000008195434B75624A41378941B866C05441FE";110.59253508344332;;
Nord;;2259;Neureuter Straße;Stiel-Eiche;Quercus robur;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";229;19;20;1950;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 04-Riss/Rippe | 11-Astab-/ausbruch";"2-deutliche Schäden";"3-ausladend";;;"02";3458730.12112607;5439642.15347551;"00012D1600001F0F810F55634A41F28AD28926C054411F0F810F55634A41F28AD28926C054417C010000001F0F810F55634A41F28AD28926C05441FE";110.42094283862747;;
Nord;;2306;Einfahrt Süd;Silber-Linde;Tilia tomentosa;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";170;20;10;1970;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";"01-Verletzung | 05-V-Vergabelung";"0-keine Schäden";"1-normal";;;"02";3458306.157;5439408.167;"00012D1600007593181481624A41C520B00AECBF54417593181481624A41C520B00AECBF54417C010000007593181481624A41C520B00AECBF5441FE";110.77959436490895;;
Nord;;4385;Gebäude 441;Hainbuche;Carpinus betulus;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";85;17;10;1985;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"2-einseitig";;;"04";3458553.17112587;5440054.78447577;"00012D160000D873E795FC624A41DCD934B28DC05441D873E795FC624A41DCD934B28DC054417C01000000D873E795FC624A41DCD934B28DC05441FE";110.67756250411063;;
Nord;;3058;Gebäude 304;Rot-Fichte;Picea abies;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";97;18;6;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458226.887;5439900.699;"00012D1600004C37897159624A417F6ABC2C67C054414C37897159624A417F6ABC2C67C054417C010000004C37897159624A417F6ABC2C67C05441FE";110.51648817428044;;
Nord;;4164;Gebäude 425;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";132;15;13;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458696.359;5439837.951;"00012D16000046B6F32D44634A411B2FDD7C57C0544146B6F32D44634A411B2FDD7C57C054417C0100000046B6F32D44634A411B2FDD7C57C05441FE";110.90821372475648;;
Nord;;3309;Gebäude 351;Rot-Eiche;Quercus rubra;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";107;21;14;1975;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"03";3458130.678;5440111.59;"00012D16000039B4C85629624A415C8FC2E59BC0544139B4C85629624A415C8FC2E59BC054417C0100000039B4C85629624A415C8FC2E59BC05441FE";110.42697954185626;;
Ost;"70.03";51;O;Douglasie;Pseudotsuga;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";198;20;7;1960;"08-Belagsanhebung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"11-Astab-/ausbruch";"2-deutliche Schäden";"4-reduziert";;;CO;3458706.95812639;5431832.1814709;"00012D160000B3E2A37A49634A411F389D0B86B85441B3E2A37A49634A411F389D0B86B854417C01000000B3E2A37A49634A411F389D0B86B85441FE";0;;
Nord;;1099;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";126;26;9;1960;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458328.66412565;5439678.05547555;"00012D160000BE1102558C624A4152E98C832FC05441BE1102558C624A4152E98C832FC054417C01000000BE1102558C624A4152E98C832FC05441FE";110.35340651626998;;
Nord;;3197;Linkenheimer Straße;Hainbuche;Carpinus betulus;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";145;18;15;1970;;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"2-deutliche Schäden";;"0-keine Schäden";"3-ausladend";;;"03";3458263.093;5440014.502;"00012D1600008B6CE78B6B624A419CC420A083C054418B6CE78B6B624A419CC420A083C054417C010000008B6CE78B6B624A419CC420A083C05441FE";109.87690980151491;;
Nord;;6050;Gebäude 612;;;Baumgruppe;9;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";57;20;7;1995;;"0-keine Schäden";;"1-leichte Schäden";;"1-leichte Schäden";"1-normal";"01-Verletzung | 05-V-Vergabelung | 09-Schrägstand";;"06";3458735.02736526;5440199.83952889;"00012D16000070B4808357634A4162D7BAF5B1C0544170B4808357634A4162D7BAF5B1C054417C0100000070B4808357634A4162D7BAF5B1C05441FE";110.57106661783668;;
Nord;;2186;KITA;Lebensbaum;Thuja;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";94;8;6;1990;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458561.32229658;5439463.4227979;"00012D160000AB0341A900634A41EC1E0FDBF9BF5441AB0341A900634A41EC1E0FDBF9BF54417C01000000AB0341A900634A41EC1E0FDBF9BF5441FE";111.79699014005865;;
Nord;;3223;Gebäude 321;Rotbuche;Fagus sylvatica;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";129;15;11;1975;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz";"1-leichte Schäden";"2-einseitig";;;"03";3458461.62712578;5439917.60647569;"00012D16000056A845D0CE624A416A7FD0666BC0544156A845D0CE624A416A7FD0666BC054417C0100000056A845D0CE624A416A7FD0666BC05441FE";110.77442148281153;;
Nord;;6264;Gebäude 688;Rotbuche;Fagus sylvatica;Einzelbaum;;"10.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"3-geringer";"5-abgestorben";"4-Schadbaum";135;5;0;1950;;"0-keine Schäden";"01-Verletzung | 03-Pilzbefall";"3-erhebliche Schäden";"10-Kappung";"3-erhebliche Schäden";"5-gekappt";;;"06";3458925.003;5440569.183;"00012D160000D34D6280B6634A41A245B64B0EC15441D34D6280B6634A41A245B64B0EC154417C01000000D34D6280B6634A41A245B64B0EC15441FE";110.81968461486059;;
Nord;;4174;Gebäude 424;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;16;7;1980;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"2-einseitig";;;"04";3458637.703;5439868.168;"00012D1600006DE7FBD926634A411283C00A5FC054416DE7FBD926634A411283C00A5FC054417C010000006DE7FBD926634A411283C00A5FC05441FE";110.96118114115085;;
Ost;"70.01";17;SW;Hainbuche;Carpinus betulus;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";104;11;8;1975;;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458529.01612621;5431658.15147081;"00012D160000746C1082F0624A41A0B2B1895AB85441746C1082F0624A41A0B2B1895AB854417C01000000746C1082F0624A41A0B2B1895AB85441FE";0;;
Nord;;3155;Gebäude 331;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";72;12;12;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"3-ausladend";;;"03";3458146.798;5440002.201;"00012D1600002FDD246631624A411B2FDD8C80C054412FDD246631624A411B2FDD8C80C054417C010000002FDD246631624A411B2FDD8C80C05441FE";110.31015714886846;;
Ost;"70.13A";216;W;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";69;9;6;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458283.29212595;5431841.16447093;"00012D160000156264A575624A4114B1864A88B85441156264A575624A4114B1864A88B854417C01000000156264A575624A4114B1864A88B85441FE";0;;
Nord;;1293;Parkplatz Einfahrt;Rot-Eiche;Quercus rubra;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";145;23;11;1960;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz";"1-leichte Schäden";"1-normal";;;"01";3458207.50320857;5439409.35171353;"00012D160000702369C04F624A4177798256ECBF5441702369C04F624A4177798256ECBF54417C01000000702369C04F624A4177798256ECBF5441FE";111.56537783608638;;
Nord;;6170;Gebäude 681;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"23.05.2018";"2020 Q4";SVBüro-Strasser;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";28;8;3;2012;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"06";3458711.59;5440566.88;"00012D160000B81E85CB4B634A4185EB51B80DC15441B81E85CB4B634A4185EB51B80DC154417C01000000B81E85CB4B634A4185EB51B80DC15441FE";111.08646586688965;;
Nord;;3015;östl. Gebäude 301;Weymouths-Kiefer;Pinus strobus;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";123;20;8;1980;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458428.15;5439846.998;"00012D16000033333313BE624A41643BDFBF59C0544133333313BE624A41643BDFBF59C054417C0100000033333313BE624A41643BDFBF59C05441FE";110.58921510103544;;
Nord;;4268;Gebäude 432;Hainbuche;Carpinus betulus;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";53;10;7;2005;;"0-keine Schäden";"01-Verletzung | 11-Stamm- Stockaustriebe";"1-leichte Schäden";"08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"04";3458753.02212609;5439823.44847562;"00012D1600001807D58260634A4116D3B3DC53C054411807D58260634A4116D3B3DC53C054417C010000001807D58260634A4116D3B3DC53C05441FE";110.85993742965388;;
Nord;;3090;Gebäude 305;Hainbuche;Carpinus betulus;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";151;19;13;1970;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"2-deutliche Schäden";"2-einseitig";;;"03";3458275.29012558;5439874.65347567;"00012D160000C3D522A571624A419E8BD2A960C05441C3D522A571624A419E8BD2A960C054417C01000000C3D522A571624A419E8BD2A960C05441FE";110.63;;
Nord;;5079;Gebäude 526;Rot-Eiche;Quercus rubra;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";163;23;16;1965;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"05";3458544.518;5440222.312;"00012D160000F2D24D42F8624A41D9CEF793B7C05441F2D24D42F8624A41D9CEF793B7C054417C01000000F2D24D42F8624A41D9CEF793B7C05441FE";110.5430262621877;;
Ost;"70.13A";220;W;Hainbuche;Carpinus betulus;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";166;14;11;1975;;"0-keine Schäden";"01-Verletzung | 11-Stamm- Stockaustriebe";"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458323.04312599;5431853.05547094;"00012D1600000627858589624A41FCD58C438BB854410627858589624A41FCD58C438BB854417C010000000627858589624A41FCD58C438BB85441FE";0;;
Nord;;3039;Karlsruher Allee;Linde;Tilia;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";75;14;7;1990;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"03";3458328.064;5439925.49;"00012D160000E92631088C624A41F6285C5F6DC05441E92631088C624A41F6285C5F6DC054417C01000000E92631088C624A41F6285C5F6DC05441FE";110.6208598152149;;
Nord;;1227;Gebäude 152;Stiel-Eiche;Quercus robur;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";69;10;8;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458245.30412555;5439817.25947563;"00012D1600000696EDA662624A41AC3F9B5052C054410696EDA662624A41AC3F9B5052C054417C010000000696EDA662624A41AC3F9B5052C05441FE";110.29337569176823;;
Nord;;1325;Landesstraße ;Rotbuche;Fagus sylvatica;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";107;24;10;1960;"08-Belagsanhebung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458026.87812534;5439421.51547541;"00012D16000041696670F5614A41938CFD60EFBF544141696670F5614A41938CFD60EFBF54417C0100000041696670F5614A41938CFD60EFBF5441FE";110.52945161650301;;
Nord;;4115;Gebäude 418;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";145;23;11;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"04";3458735.816;5439740.998;"00012D16000021B072E857634A41643BDF3F3FC0544121B072E857634A41643BDF3F3FC054417C0100000021B072E857634A41643BDF3F3FC05441FE";110.72046232463572;;
Nord;;2190;Einfahrt Süd bei Carsharing;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"19.09.2019";"2020 Q2";Zapf;"4-nicht verkehrssicher";"1-höher";"5-abgestorben";"4-Schadbaum";132;21;6;1960;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz | 08-Wipfeldürre";"3-erhebliche Schäden";"1-normal";;;"02";3458342.44464994;5439414.63415526;"00012D1600000B4AEA3893624A41F2FF95A8EDBF54410B4AEA3893624A41F2FF95A8EDBF54417C010000000B4AEA3893624A41F2FF95A8EDBF5441FE";111.02116032594137;;
